rx_Mbps-2g,rx_Mbps_avg3-2g,FreeTime_2.4GHz,Load_2.4GHz,rx_Mbps_avg5-2g,rx_Mbps_avg7-2g,rx_Mbps_lag1-2g,RxTime_2.4GHz,tx_Mbps_avg7-2g,rx_Mbps_lag2-2g,tx_Mbps_avg5-2g,rx_Mbps_lag3-2g,tx_pps-2g,tx_Mbps_avg3-2g,rx_pps-2g,tx_Mbps_lag1-2g,tx_Mbps_lag2-2g,tx_Mbps_lag3-2g,tx_Mbps-2g,LastDataUplinkRate,UplinkMCS,LastDataDownlinkRate,rx_Mbps,SignalStrength_avg10,VendorStats.Glitch_2.4GHz,rx_pps,ObssTime_2.4GHz,TxTime_2.4GHz,SignalStrength_avg7,SignalStrength_avg5,UplinkShortGuard
12.588,12.957,87.0,13.0,7.806,6.253,18.146,0.0,6.965,8.138,6.983,0.08,61.0,2.703,1066.2,0.058,7.915,15.793,0.136,1000.0,0.0,286700.0,14.731,-51.3,1068.0,1165.4,4.0,4.0,-51.29,-51.4,0.0
53.753,56.56,3.0,97.0,46.699,42.987,68.017,69.0,34.205,47.909,29.083,41.919,1945.2,23.66,3965.6,20.347,24.4,26.939,26.232,72200.0,7.0,72200.0,8.657,-40.2,642.0,771.6,2.0,21.0,-40.29,-40.4,1.0
0.481,8.464,34.0,66.0,5.362,5.686,10.377,3.0,16.926,14.533,22.239,0.902,2422.4,14.112,309.8,4.839,4.701,36.481,32.795,72200.0,7.0,65000.0,0.187,-46.1,245.0,212.8,5.0,53.0,-46.14,-46.2,1.0
16.69,10.131,57.0,43.0,8.053,7.438,12.724,11.0,10.19,0.98,12.031,5.372,994.4,11.825,1396.2,9.048,15.501,18.285,10.925,1000.0,0.0,96100.0,8.905,-53.3,555.0,735.0,8.0,18.0,-53.29,-52.4,0.0
24.035,19.648,36.0,64.0,14.227,12.262,25.495,14.0,17.175,9.414,20.401,0.816,1802.2,19.068,1498.2,5.98,30.063,37.732,21.162,286700.0,11.0,243700.0,6.433,-28.2,882.0,537.2,2.0,41.0,-28.14,-28.2,800.0
0.088,0.089,78.0,22.0,1.206,3.677,0.074,1.0,3.503,0.104,4.799,0.102,377.0,6.031,50.0,5.476,6.533,5.805,6.083,286700.0,11.0,216600.0,0.033,-33.4,238.0,36.4,7.0,10.0,-33.57,-33.2,1.0
11.714,8.597,56.0,44.0,10.438,11.608,6.689,15.0,13.614,7.389,12.257,14.287,1119.8,12.938,559.6,13.064,7.814,4.682,17.936,286700.0,11.0,229400.0,0.074,-47.0,1094.0,78.0,3.0,19.0,-46.0,-46.0,800.0
12.81,4.367,62.0,38.0,4.073,9.185,0.129,20.0,13.859,0.163,13.476,0.318,283.5,6.827,449.667,7.376,11.405,26.343,1.701,258000.0,10.0,195000.0,5.304,-31.6,633.0,449.2,8.0,6.0,-31.57,-31.8,1.0
15.846,9.731,38.0,62.0,8.593,7.643,7.472,46.0,7.207,5.874,6.722,2.552,357.0,4.161,1019.2,3.199,6.837,8.702,2.446,72200.0,7.0,72200.0,1.254,-50.0,174.0,158.2,1.0,9.0,-50.0,-49.8,1.0
8.816,7.876,13.0,87.0,20.165,20.214,5.769,18.0,24.715,9.044,29.109,28.237,3849.4,40.541,1614.0,45.3,24.567,15.629,51.757,96100.0,9.0,96100.0,1.358,-53.6,427.0,1462.2,1.0,58.0,-53.14,-53.8,1.0
22.16,10.928,41.0,59.0,6.842,16.812,5.114,32.0,28.554,5.51,32.515,0.684,903.8,16.683,388.6,16.465,23.401,53.923,10.182,72200.0,7.0,72200.0,20.986,-48.7,642.0,1697.8,4.0,18.0,-48.57,-48.6,400.0
17.073,21.891,45.0,55.0,18.169,13.651,22.421,33.0,14.147,26.18,10.379,25.044,803.2,9.845,203.6,9.108,10.633,11.466,9.795,286700.0,11.0,286700.0,3.8,-31.4,173.0,326.8,4.0,17.0,-31.57,-31.8,1.0
13.115,16.726,43.0,57.0,21.751,17.448,20.892,26.0,12.293,16.171,12.277,30.578,985.833,7.235,1136.0,5.238,0.23,9.393,16.237,96100.0,9.0,86500.0,15.201,-54.7,462.0,1236.8,3.0,24.0,-54.86,-54.8,1.0
17.071,10.987,56.0,44.0,8.376,8.229,11.711,28.0,21.73,4.179,26.642,0.449,1201.6,22.541,1022.0,17.54,38.107,47.141,11.977,286700.0,11.0,216600.0,0.019,-28.1,687.0,15.2,4.0,8.0,-28.0,-28.0,800.0
10.744,25.691,85.0,15.0,18.191,15.088,27.86,3.0,1.546,38.469,1.703,4.43,261.8,0.625,428.4,1.179,0.352,3.809,0.345,258000.0,10.0,286700.0,11.78,-31.0,1366.0,896.8,3.0,5.0,-31.0,-31.0,800.0
39.931,24.429,39.0,61.0,23.785,22.778,18.635,38.0,9.16,14.721,8.423,22.351,681.0,8.085,3257.8,11.355,6.824,6.231,6.077,96100.0,9.0,96100.0,31.32,-49.6,492.0,2535.8,3.0,16.0,-50.14,-50.0,400.0
12.397,11.776,77.0,23.0,8.809,7.412,8.902,6.0,2.214,14.028,1.977,4.864,298.6,1.865,1097.0,2.38,0.22,0.837,2.994,286700.0,11.0,286700.0,7.008,-33.0,198.0,595.0,3.0,11.0,-33.0,-33.0,1.0
18.704,23.234,58.0,42.0,19.634,14.907,26.259,24.0,15.22,24.739,14.767,16.002,452.6,15.656,972.6,22.228,22.863,13.17,1.878,96100.0,9.0,96100.0,2.634,-58.3,840.0,276.4,8.0,6.0,-57.86,-57.4,400.0
32.983,36.431,13.0,87.0,26.417,19.0,40.78,66.0,30.149,35.529,23.796,13.491,766.8,7.015,86.0,1.383,11.825,51.07,7.838,286700.0,11.0,286700.0,0.072,-29.0,706.0,76.0,1.0,12.0,-29.0,-29.0,800.0
3.373,32.919,47.0,53.0,42.226,30.214,48.479,2.0,17.888,46.904,11.679,60.0,2249.4,18.203,543.6,0.094,0.178,0.081,54.336,229400.0,9.0,229400.0,0.293,-61.7,1053.0,322.2,3.0,42.0,-61.71,-62.0,800.0
11.024,8.084,39.0,61.0,11.269,12.445,0.303,27.0,9.927,12.925,10.046,20.79,1386.6,14.646,1000.4,20.905,4.111,0.67,18.922,24000.0,0.0,96100.0,11.859,-56.2,555.0,1003.8,3.0,24.0,-56.29,-56.2,0.0
13.541,4.565,37.0,63.0,3.066,4.648,0.101,40.0,3.829,0.054,2.859,0.028,421.2,3.838,682.2,5.359,2.628,2.134,3.527,286700.0,11.0,162500.0,0.011,-31.9,694.0,6.8,5.0,8.0,-32.0,-32.0,1.0
8.467,10.347,73.0,27.0,10.795,10.729,11.111,5.0,7.64,11.463,6.744,10.993,205.8,3.93,416.4,0.22,8.728,9.885,2.841,72200.0,7.0,72200.0,7.292,-47.2,997.0,596.0,13.0,4.0,-47.43,-46.8,1.0
9.868,6.045,67.0,33.0,4.565,4.118,8.205,5.0,2.657,0.063,2.7,0.054,37.4,2.964,816.4,1.952,6.884,4.558,0.057,216600.0,9.0,286700.0,7.539,-30.7,988.0,587.167,13.0,4.0,-30.57,-30.4,1.0
36.37,27.357,4.0,96.0,23.59,17.787,20.149,62.0,34.344,25.551,30.24,18.847,2711.6,31.548,785.4,41.062,31.916,27.125,21.665,1000.0,0.0,216600.0,3.636,-46.5,130.0,322.4,1.0,28.0,-46.57,-46.6,0.0
10.443,15.282,74.0,26.0,17.692,14.675,17.421,5.0,8.492,17.983,7.522,23.865,315.2,7.812,702.4,5.588,15.219,11.984,2.629,96100.0,9.0,96100.0,2.27,-50.3,358.0,195.333,7.0,11.0,-49.71,-47.6,1.0
33.042,22.514,63.0,37.0,14.143,10.634,30.146,24.0,19.855,4.354,20.789,2.287,280.2,11.809,2397.4,9.824,25.273,27.289,0.329,286700.0,11.0,229400.0,19.822,-28.0,916.0,1503.8,4.0,6.0,-28.0,-28.0,800.0
5.676,7.911,48.0,52.0,10.808,10.339,0.305,22.0,14.818,17.753,16.232,21.357,1623.6,20.278,424.4,31.624,2.282,0.416,26.929,270800.0,11.0,270800.0,3.932,-37.7,1007.0,409.8,7.0,12.0,-37.57,-37.4,1.0
0.107,0.098,78.0,22.0,4.771,6.419,0.095,2.0,7.475,0.091,10.428,9.632,741.2,15.335,119.4,14.697,13.987,6.069,17.321,175500.0,8.0,229400.0,0.105,-61.9,993.0,117.0,2.0,15.0,-61.86,-61.8,3200.0
0.013,0.011,86.0,14.0,0.011,0.011,0.011,0.0,0.016,0.009,0.017,0.013,12.2,0.019,11.8,0.023,0.02,0.017,0.015,72200.0,7.0,72200.0,0.005,-46.2,1888.0,4.6,6.0,4.0,-46.57,-47.0,1.0
0.028,5.47,85.0,15.0,20.114,15.783,10.179,1.0,7.451,6.202,0.639,39.618,122.6,0.837,18.2,0.551,0.064,0.441,1.896,72200.0,7.0,72200.0,0.016,-52.5,841.0,17.0,6.0,6.0,-52.43,-52.2,1.0
3.111,11.222,75.0,25.0,13.929,17.6,14.144,2.0,13.263,16.41,17.068,18.391,1013.0,23.895,120.2,23.933,27.44,8.566,20.311,286700.0,11.0,229400.0,0.104,-33.0,694.0,114.8,4.0,17.0,-33.0,-33.0,1.0
76.539,68.73,3.0,97.0,48.497,36.095,61.395,79.0,25.279,68.256,12.278,20.412,959.2,1.072,3870.0,1.093,1.053,24.18,1.069,72200.0,7.0,72200.0,29.78,-50.5,156.0,2403.8,1.0,9.0,-50.57,-50.6,400.0
21.118,22.996,3.0,97.0,26.795,22.976,19.296,28.0,36.416,28.574,33.689,42.012,3763.6,38.06,1333.4,38.858,31.725,22.158,43.596,72200.0,7.0,72200.0,28.524,-48.1,339.0,2301.5,1.0,61.0,-48.14,-48.2,1.0
6.036,3.925,36.0,64.0,15.889,14.213,1.737,3.0,17.913,4.003,21.876,26.021,1657.6,26.022,545.4,28.81,26.77,21.415,22.486,286700.0,11.0,243700.0,0.063,-44.6,1187.0,65.6,2.0,51.0,-44.57,-44.6,1.0
0.158,15.141,64.0,36.0,24.05,21.328,19.813,2.0,4.039,25.453,4.72,33.574,851.6,7.727,94.4,4.055,4.391,0.101,14.735,72200.0,7.0,72200.0,0.077,-50.2,397.0,85.6,7.0,21.0,-49.57,-49.6,1.0
71.083,63.749,4.0,96.0,43.676,33.881,79.485,78.0,7.541,40.68,4.253,16.9,545.2,0.613,4516.2,0.307,0.871,5.949,0.662,206500.0,8.0,286700.0,45.07,-49.7,246.0,3463.8,2.0,9.0,-51.0,-52.0,800.0
13.915,10.468,62.0,38.0,6.392,5.132,11.505,19.0,16.169,5.983,13.399,0.283,816.2,9.63,1214.4,6.663,8.397,18.85,13.831,96100.0,9.0,96100.0,9.812,-57.7,260.0,808.667,3.0,12.0,-57.86,-57.2,1.0
11.507,6.538,80.0,20.0,9.058,8.497,7.982,4.0,8.479,0.126,7.903,7.24,43.2,9.02,943.6,6.73,20.262,12.387,0.067,258000.0,10.0,258000.0,9.406,-39.0,583.0,723.6,9.0,4.0,-39.0,-39.0,1.0
0.166,1.885,43.0,57.0,4.057,3.926,0.132,2.0,13.419,5.357,10.486,5.901,784.2,15.462,71.2,19.894,13.831,0.065,12.662,72200.0,7.0,72200.0,0.152,-38.8,869.0,175.0,7.0,44.0,-38.71,-38.6,1.0
15.488,10.773,55.0,45.0,8.122,6.505,12.694,9.0,22.104,4.138,20.783,3.508,1877.8,26.846,1037.0,37.732,21.821,6.34,20.984,286700.0,11.0,286700.0,5.885,-46.7,433.0,498.2,8.0,22.0,-45.86,-45.4,1.0
3.194,3.441,70.0,30.0,7.083,7.983,3.283,1.0,9.46,3.847,10.457,10.477,559.2,11.706,267.8,10.834,17.979,9.585,6.304,286700.0,11.0,286700.0,3.12,-29.0,5813.0,265.8,1.0,15.0,-29.0,-29.0,800.0
18.268,15.184,55.0,45.0,10.268,9.169,20.098,21.0,20.46,7.185,20.687,4.247,798.4,18.832,1282.0,14.476,28.665,37.086,13.355,96100.0,9.0,96100.0,13.505,-37.4,1021.0,1108.0,3.0,14.0,-38.86,-37.8,1.0
5.447,3.864,36.0,64.0,6.893,8.934,5.669,12.0,26.606,0.476,33.205,9.123,2389.4,46.432,502.0,51.263,35.105,15.582,52.927,72200.0,7.0,72200.0,3.702,-44.5,858.0,305.2,8.0,32.0,-44.71,-45.2,1.0
5.604,3.305,73.0,27.0,12.629,14.54,0.167,1.0,6.975,4.145,8.491,26.585,690.8,13.795,487.6,18.358,14.04,0.067,8.986,72200.0,7.0,72200.0,0.113,-51.5,953.0,128.6,3.0,17.0,-51.71,-51.4,400.0
5.665,8.571,57.0,43.0,15.9,17.76,9.335,2.0,13.823,10.713,15.703,23.242,1313.8,16.793,573.0,20.964,13.81,15.198,15.604,72200.0,7.0,72200.0,0.203,-38.0,926.0,225.8,9.0,25.0,-38.0,-38.0,1.0
3.735,7.928,63.0,37.0,10.472,13.024,8.114,2.0,8.409,11.935,7.199,8.072,567.2,5.41,335.0,4.71,4.973,5.611,6.546,72200.0,7.0,72200.0,0.114,-49.6,268.0,123.4,4.0,26.0,-49.71,-49.8,1.0
27.566,27.49,53.0,47.0,20.694,16.393,28.049,15.0,4.351,26.856,2.103,9.0,736.4,2.238,1915.2,0.227,0.801,0.623,5.687,96100.0,9.0,96100.0,5.926,-49.6,658.0,570.2,5.0,19.0,-49.29,-49.4,1.0
10.107,6.109,79.0,21.0,7.276,8.09,1.035,5.0,5.514,7.184,2.37,7.836,170.0,1.211,589.2,0.956,1.443,1.786,1.233,72200.0,7.0,72200.0,3.176,-50.9,731.0,276.8,6.0,7.0,-51.14,-51.0,1.0
19.773,11.388,74.0,26.0,6.856,4.908,14.385,8.0,3.452,0.006,3.24,0.035,59.4,0.117,1700.2,0.138,0.119,3.609,0.094,258000.0,10.0,270800.0,21.152,-38.9,638.0,1548.0,10.0,4.0,-38.86,-39.0,1.0
33.136,16.372,50.0,50.0,11.411,9.861,9.652,33.0,8.312,6.327,8.74,3.039,479.6,10.679,1814.6,16.217,14.06,5.087,1.759,96100.0,9.0,96100.0,5.022,-56.2,500.0,433.6,6.0,8.0,-57.0,-57.8,1.0
51.782,53.22,3.0,97.0,49.682,39.828,61.338,65.0,16.454,46.541,16.776,67.304,2600.6,19.307,4286.2,18.437,19.441,6.566,20.044,96100.0,9.0,96100.0,53.228,-52.7,120.0,4301.8,1.0,25.0,-52.71,-52.6,1.0
2.695,3.099,60.0,40.0,4.101,2.942,1.576,2.0,3.537,5.025,3.223,6.609,586.8,4.52,311.6,0.039,0.117,0.11,13.404,149700.0,6.0,195000.0,2.274,-64.3,1349.0,262.0,7.0,23.0,-64.29,-64.2,1.0
21.665,16.365,38.0,62.0,13.588,11.529,16.386,28.0,42.662,11.045,31.329,11.648,1478.2,18.429,1840.8,17.023,14.487,42.528,23.778,72200.0,7.0,72200.0,0.122,-47.6,311.0,134.6,2.0,26.0,-47.43,-47.6,1.0
18.341,19.883,62.0,38.0,18.92,20.346,21.417,14.0,9.33,19.89,4.922,11.343,294.6,0.45,985.4,0.468,0.53,10.847,0.351,72200.0,7.0,72200.0,3.621,-50.4,126.0,311.667,4.0,17.0,-50.29,-50.2,1.0
19.622,19.086,46.0,54.0,21.038,20.175,22.683,36.0,4.651,14.953,3.94,24.84,431.6,6.404,306.0,9.998,0.695,0.373,8.519,72200.0,7.0,72200.0,15.704,-49.8,181.0,1272.5,3.0,12.0,-49.71,-49.6,1.0
11.399,14.743,34.0,66.0,16.017,14.233,16.737,39.0,2.572,16.094,2.167,15.441,418.2,2.279,384.0,0.151,0.251,0.123,6.434,43300.0,4.0,72200.0,8.374,-63.0,2858.0,682.4,2.0,14.0,-63.0,-63.0,400.0
13.276,12.731,33.0,67.0,14.914,13.12,6.695,33.0,34.11,18.221,28.392,24.29,1587.2,19.066,279.2,16.812,13.376,32.763,27.01,258000.0,10.0,286700.0,0.122,-46.0,197.0,131.0,2.0,26.0,-45.0,-45.0,1.0
7.822,4.146,5.0,95.0,14.746,15.361,3.987,5.0,43.491,0.629,44.788,18.866,3960.0,46.098,693.4,35.594,53.686,46.797,49.014,96100.0,9.0,96100.0,0.04,-53.8,410.0,41.0,1.0,81.0,-51.57,-51.4,1.0
5.123,23.5,71.0,29.0,20.185,14.911,33.451,1.0,21.27,31.926,19.521,16.869,491.4,11.137,474.4,12.329,14.437,34.039,6.644,243700.0,10.0,172000.0,0.044,-36.9,894.0,48.6,10.0,13.0,-36.86,-37.0,1.0
27.715,31.829,3.0,97.0,37.61,36.91,33.02,16.0,25.718,34.752,26.412,61.491,2796.2,33.991,1829.8,42.963,19.227,12.485,39.783,129900.0,5.0,162500.0,19.251,-42.4,482.0,1427.4,2.0,69.0,-42.57,-42.0,1.0
4.218,19.694,81.0,19.0,44.224,35.959,19.848,1.0,39.801,35.016,30.894,82.144,646.4,48.33,119.4,62.186,74.129,6.311,8.676,96100.0,9.0,96100.0,0.044,-52.6,320.0,46.333,5.0,9.0,-51.14,-51.2,1.0
10.155,6.813,61.0,39.0,4.677,9.07,7.661,8.0,7.349,2.623,10.205,0.211,527.8,9.466,841.2,6.838,15.848,19.782,5.712,72200.0,7.0,65000.0,0.105,-45.8,790.0,119.6,10.0,13.0,-45.71,-46.0,1.0
0.066,0.072,73.0,27.0,2.936,8.671,0.068,1.0,5.241,0.081,7.303,4.831,358.0,9.89,73.8,8.809,12.645,6.795,8.215,286700.0,11.0,286700.0,0.073,-32.2,362.0,85.6,14.0,8.0,-32.29,-32.2,1.0
25.874,24.799,26.0,74.0,21.441,18.97,24.776,42.0,11.731,23.747,10.639,17.344,989.4,8.752,1024.4,8.191,6.387,9.033,11.677,72200.0,7.0,72200.0,13.813,-46.0,154.0,1120.2,2.0,26.0,-46.0,-46.0,1.0
61.395,50.021,26.0,74.0,33.329,28.512,68.256,56.0,29.94,20.412,24.884,15.885,967.8,8.775,3218.6,1.053,24.18,33.995,1.093,121800.0,10.0,286700.0,27.043,-46.1,546.0,2070.4,3.0,8.0,-46.29,-46.4,1600.0
8.619,6.269,44.0,56.0,12.912,10.295,0.144,26.0,4.753,10.043,6.569,27.34,558.2,7.852,65.2,9.046,7.1,6.035,7.41,286700.0,11.0,229400.0,0.062,-29.3,1022.0,59.0,9.0,11.0,-29.29,-29.4,1.0
12.208,10.124,79.0,21.0,13.921,11.931,10.511,1.0,12.581,7.654,14.679,19.203,528.2,10.478,763.2,12.854,14.196,19.888,4.384,72200.0,7.0,72200.0,3.791,-49.8,831.0,319.2,5.0,13.0,-50.0,-50.0,400.0
8.796,12.86,64.0,36.0,11.546,10.614,11.829,1.0,12.164,17.954,9.095,14.104,406.6,4.25,735.6,3.448,5.304,11.756,3.998,65000.0,7.0,72200.0,2.423,-42.4,1082.0,233.8,8.0,16.0,-42.71,-42.8,1.0
0.034,0.058,88.0,12.0,0.097,3.843,0.041,1.0,18.758,0.098,15.948,0.149,104.2,6.891,32.2,3.983,14.458,27.874,2.231,229400.0,9.0,216600.0,0.043,-61.6,1225.0,47.8,4.0,5.0,-61.43,-61.6,800.0
3.613,21.091,26.0,74.0,15.866,14.202,27.563,3.0,10.903,32.097,14.107,11.33,2155.4,15.307,529.6,8.458,9.932,14.726,27.531,72200.0,7.0,72200.0,0.687,-42.2,871.0,223.4,3.0,59.0,-41.57,-41.2,1.0
4.775,1.646,77.0,23.0,2.241,3.712,0.063,9.0,6.633,0.099,8.676,0.147,237.8,7.043,428.8,6.994,9.864,18.373,4.272,206500.0,8.0,229400.0,4.814,-63.0,1800.0,426.0,5.0,5.0,-63.0,-62.8,1.0
17.757,19.05,54.0,46.0,18.137,17.106,17.228,29.0,4.136,22.165,4.723,25.417,540.0,6.795,81.2,9.147,0.107,0.489,11.132,72200.0,7.0,72200.0,17.543,-39.2,348.0,1418.2,5.0,10.0,-39.29,-39.2,1.0
2.35,1.909,73.0,27.0,1.256,6.552,2.948,1.0,21.89,0.429,26.945,0.308,437.2,29.959,255.0,41.768,41.297,25.877,6.813,72200.0,7.0,65000.0,0.029,-45.7,974.0,30.0,9.0,10.0,-45.71,-45.8,1.0
15.161,19.062,58.0,42.0,18.978,17.284,21.931,21.0,1.069,20.094,1.42,18.636,238.4,2.239,243.0,3.247,2.41,0.134,1.06,149700.0,6.0,216600.0,2.833,-62.2,962.0,240.6,10.0,6.0,-62.43,-62.6,1.0
2.698,36.465,52.0,48.0,44.204,38.534,20.452,2.0,17.707,86.246,22.281,79.813,2957.0,36.593,504.0,41.753,0.498,0.709,67.527,270800.0,11.0,258000.0,0.273,-45.1,317.0,300.8,3.0,37.0,-45.0,-45.0,1.0
14.496,19.558,65.0,35.0,17.331,18.214,23.911,6.0,6.944,20.266,8.902,8.03,668.0,9.872,1268.25,6.982,15.241,9.69,7.392,286700.0,11.0,162500.0,11.542,-39.2,1522.0,910.8,5.0,16.0,-39.14,-39.2,1.0
14.272,4.813,84.0,16.0,3.647,2.611,0.094,7.0,4.731,0.073,6.01,0.007,125.2,9.92,1190.4,15.696,12.443,0.028,1.622,1000.0,0.0,286700.0,9.682,-45.9,45.0,834.4,5.0,4.0,-47.14,-48.8,0.0
14.314,4.978,61.0,39.0,7.165,5.864,0.335,7.0,11.661,0.285,11.105,8.374,272.2,17.754,1190.8,27.964,22.357,0.061,2.94,286700.0,11.0,172000.0,7.818,-31.9,1108.0,685.6,11.0,7.0,-31.86,-31.8,1.0
10.469,13.146,46.0,54.0,14.54,19.28,14.744,6.0,11.42,14.225,13.332,12.737,1445.4,10.909,957.4,5.064,4.644,15.295,23.018,96100.0,9.0,96100.0,6.807,-55.4,879.0,713.4,4.0,34.0,-55.57,-56.0,1.0
43.82,35.839,17.0,83.0,36.849,36.092,32.803,63.0,4.179,30.893,5.085,36.122,414.0,3.729,76.0,3.349,0.16,5.261,7.679,72200.0,7.0,72200.0,41.895,-38.5,269.0,3384.4,6.0,10.0,-39.0,-39.0,1.0
44.01,36.138,37.0,63.0,37.42,34.917,34.979,50.0,5.646,29.426,3.66,30.41,459.4,0.83,2132.2,0.808,0.482,5.921,1.2,96100.0,9.0,96100.0,29.472,-44.4,514.0,2387.8,3.0,8.0,-44.57,-44.8,1.0
12.275,8.707,53.0,47.0,10.424,11.96,9.986,15.0,14.872,3.859,18.871,4.797,1092.6,19.978,1007.0,19.236,29.719,26.965,10.978,72200.0,7.0,65000.0,0.164,-43.0,125.0,183.4,4.0,23.0,-43.14,-43.4,1.0
5.103,4.053,50.0,50.0,4.648,12.803,2.98,6.0,14.264,4.077,19.267,0.303,563.8,13.893,105.0,17.47,18.072,30.256,6.136,96100.0,9.0,96100.0,0.095,-50.7,749.0,95.75,3.0,34.0,-51.14,-51.6,1.0
17.531,20.994,3.0,97.0,27.942,25.389,13.486,61.0,15.229,31.965,20.278,46.515,2523.5,30.508,892.0,43.677,20.052,7.071,27.794,286700.0,11.0,258000.0,8.658,-29.1,224.0,658.8,1.0,28.0,-29.14,-29.2,800.0
28.826,11.631,29.0,71.0,12.246,11.547,0.226,48.0,9.248,5.84,8.075,12.162,607.4,11.744,1035.8,18.26,11.479,0.072,5.493,72200.0,7.0,72200.0,18.366,-46.5,484.0,1512.6,6.0,6.0,-46.57,-46.8,1.0
4.423,15.864,62.0,38.0,23.316,21.913,0.314,2.0,19.356,42.854,16.91,52.472,1731.6,20.031,590.0,27.78,6.146,2.168,26.166,286700.0,11.0,286700.0,1.63,-46.6,308.0,203.0,2.0,28.0,-46.57,-46.2,1.0
2.554,13.619,73.0,27.0,10.56,8.701,21.348,1.0,17.033,16.956,15.34,4.352,640.6,15.893,215.6,17.241,23.134,18.796,7.305,72200.0,7.0,65000.0,0.108,-61.7,1058.0,122.6,4.0,18.0,-61.71,-61.8,400.0
15.843,5.341,39.0,61.0,3.258,6.625,0.083,32.0,6.253,0.098,8.6,0.11,860.2,8.886,108.8,5.198,4.254,6.154,17.207,72200.0,7.0,72200.0,12.073,-49.0,522.0,976.0,4.0,18.0,-49.0,-49.0,1.0
5.906,2.14,74.0,26.0,2.469,6.202,0.251,6.0,11.917,0.264,11.776,0.225,664.4,12.895,590.2,15.059,15.791,12.171,7.835,72200.0,7.0,72200.0,0.069,-46.4,622.0,75.2,5.0,13.0,-46.14,-46.0,1.0
15.663,6.801,51.0,49.0,13.813,21.712,0.362,24.0,8.701,4.377,11.385,15.726,1443.6,13.905,976.8,19.437,6.67,10.26,15.607,72200.0,7.0,72200.0,10.121,-46.0,214.0,828.0,4.0,18.0,-46.0,-46.0,1.0
15.995,12.589,54.0,46.0,8.411,11.027,7.797,7.0,7.496,13.974,9.272,2.4,807.8,12.424,1137.6,15.801,11.923,5.079,9.548,6000.0,0.0,86700.0,0.144,-49.6,1664.0,148.6,8.0,18.0,-49.43,-49.6,0.0
7.465,12.611,77.0,23.0,14.316,14.237,8.114,9.0,5.279,22.255,5.148,24.673,289.2,3.736,65.2,5.476,0.089,1.142,5.642,72200.0,7.0,72200.0,7.525,-52.9,779.0,612.2,3.0,6.0,-52.86,-53.0,1.0
40.326,35.629,24.0,76.0,35.08,33.385,33.772,46.0,12.616,32.789,7.83,31.518,315.2,3.757,1295.2,0.196,10.673,14.121,0.402,258000.0,10.0,258000.0,0.005,-37.1,823.0,5.4,3.0,18.0,-36.86,-36.8,1.0
25.245,28.443,63.0,37.0,25.959,22.323,32.251,8.0,7.2,27.832,5.377,24.592,543.4,4.3,660.2,2.254,2.731,3.085,7.915,243700.0,10.0,258000.0,0.04,-29.0,963.0,39.333,4.0,17.0,-29.0,-29.0,1600.0
0.407,0.407,4.0,96.0,15.162,13.307,0.389,2.0,30.513,0.426,38.757,25.307,3964.8,54.944,135.6,50.807,50.332,22.941,63.694,43800.0,4.0,172000.0,0.121,-32.1,627.0,131.4,3.0,84.0,-32.14,-32.2,1.0
3.783,1.315,82.0,18.0,3.96,2.835,0.078,1.0,3.65,0.083,4.452,7.775,59.8,7.355,312.0,11.327,10.605,0.042,0.133,229400.0,9.0,229400.0,0.004,-62.1,1294.0,4.0,8.0,5.0,-62.14,-62.0,800.0
3.024,14.554,11.0,89.0,25.486,27.398,12.457,4.0,26.441,28.181,35.435,40.125,4947.2,54.327,1748.0,61.765,26.183,14.063,75.032,72200.0,7.0,72200.0,2.434,-50.7,469.0,201.2,1.0,76.0,-50.57,-50.6,400.0
8.942,9.017,45.0,55.0,9.951,12.486,7.455,15.0,6.48,10.655,5.999,10.552,596.6,6.83,168.6,6.16,5.376,4.678,8.953,286700.0,11.0,172000.0,1.052,-31.7,1360.0,158.2,11.0,15.0,-31.57,-31.4,1.0
0.025,0.024,64.0,36.0,3.394,6.868,0.024,1.0,0.725,0.022,0.962,7.899,62.4,1.556,21.6,2.255,1.295,0.052,1.118,286700.0,11.0,286700.0,0.028,-30.4,1539.0,31.6,18.0,4.0,-30.43,-30.4,1.0
0.249,0.136,77.0,23.0,4.705,3.377,0.076,2.0,5.322,0.084,5.162,10.071,372.4,8.553,102.0,7.635,9.561,0.048,8.464,286700.0,11.0,216600.0,0.26,-30.5,1393.0,119.6,3.0,13.0,-30.57,-31.0,800.0
12.147,11.103,59.0,41.0,9.772,10.275,8.869,9.0,0.083,12.293,0.086,5.208,50.4,0.093,1014.6,0.062,0.135,0.042,0.081,286700.0,11.0,286700.0,11.346,-32.2,477.0,921.6,17.0,6.0,-32.29,-32.2,1.0
5.25,13.226,71.0,29.0,22.047,20.472,17.27,9.0,2.803,17.158,1.856,35.584,288.0,2.424,444.0,1.901,2.739,1.706,2.632,72200.0,7.0,72200.0,0.04,-45.9,315.0,45.6,5.0,10.0,-45.86,-45.8,1.0
0.205,0.129,62.0,38.0,0.884,0.673,0.104,2.0,12.685,0.078,8.371,3.894,1068.2,7.898,20.0,5.521,4.686,8.132,13.487,72200.0,7.0,72200.0,0.197,-62.7,985.0,226.4,5.0,27.0,-62.71,-62.6,400.0
